cntry,age,ageg10,ageg05,religion,religion03,religion06,pvLIT,pvNUM,pvPSL,wageh
ISR,62,55-65,60-65,Moslems,Arab,Moslems,194.9078,203.4129,,-1
ISR,59,55-65,55-59,Moslems,Arab,Moslems,105.311,77.88608,,-1
ISR,58,55-65,55-59,Moslems,Arab,Moslems,224.0532,225.4545,207.1101,-1
ISR,55,55-65,55-59,Moslems,Arab,Moslems,208.1405,183.9232,,25
ISR,54,45-54,50-54,Moslems,Arab,Moslems,113.9148,86.99007,,-1
ISR,54,45-54,50-54,Moslems,Arab,Moslems,199.1988,181.2595,,-1
ISR,52,45-54,50-54,Moslems,Arab,Moslems,102.6467,84.86012,,24.86
ISR,50,45-54,50-54,Moslems,Arab,Moslems,111.0868,83.12852,,-1
ISR,50,45-54,50-54,Moslems,Arab,Moslems,212.6516,223.6619,239.9734,53.77
ISR,49,45-54,45-49,Moslems,Arab,Moslems,111.0785,86.5685,,-1
ISR,31,25-34,30-34,Moslems,Arab,Moslems,286.5504,264.6211,257.1927,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,283.3156,262.3203,272.405,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,249.4924,189.3836,,-1
ISR,24,16-24,20-24,Moslems,Arab,Moslems,321.6987,290.6307,,13.49
ISR,25,25-34,25-29,Moslems,Arab,Moslems,240.1031,208.7048,216.8185,-1
ISR,22,16-24,20-24,Moslems,Arab,Moslems,179.3228,147.7817,,26
ISR,16,16-24,16-19,Moslems,Arab,Moslems,214.3346,192.0627,224.9252,-1
ISR,16,16-24,16-19,Moslems,Arab,Moslems,268.7404,243.453,280.0023,-1
ISR,27,25-34,25-29,Moslems,Arab,Moslems,230.4612,212.584,,26
ISR,21,16-24,20-24,Moslems,Arab,Moslems,256.031,254.7499,249.4485,25
ISR,21,16-24,20-24,Moslems,Arab,Moslems,281.2727,255.9955,259.2051,5.09
ISR,20,16-24,20-24,Moslems,Arab,Moslems,241.8721,200.0266,217.6721,26
ISR,20,16-24,20-24,Moslems,Arab,Moslems,270.8738,261.8304,251.0769,23
ISR,19,16-24,16-19,Moslems,Arab,Moslems,252.4179,216.0263,,23
ISR,17,16-24,16-19,Moslems,Arab,Moslems,260.5256,216.8485,289.6556,-1
ISR,32,25-34,30-34,Jewish,Jewish,Jewish_Haredim,244.0581,256.5203,286.4135,30.83
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,203.9033,192.3503,192.6259,30
ISR,46,45-54,45-49,Christians,Arab,Christians,222.2994,195.6412,,34.68
ISR,54,45-54,50-54,Jewish,Jewish,Jewish,280.8944,269.3536,,-1
ISR,45,45-54,45-49,Jewish,Jewish,Jewish,294.6335,307.5359,328.4546,92.49
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,353.3057,346.9445,351.0036,24
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,232.0664,261.7742,237.1883,-1
ISR,21,16-24,20-24,Jewish,Jewish,Jewish_Haredim,357.2393,318.4315,,30
ISR,65,55-65,60-65,Jewish,Jewish,Jewish,83.10608,91.80217,,23
ISR,37,35-44,35-39,Jewish,Jewish,Jewish,263.5228,248.5995,296.6314,60
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,241.8782,241.1443,273.8528,23.12
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,193.1071,106.3104,,52
ISR,32,25-34,30-34,Not_Classified,Not_Classified,Not_Classified,265.2516,238.2284,279.6872,37.64
ISR,16,16-24,16-19,Christians,Arab,Christians,206.0963,209.4404,221.7288,-1
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,209.6234,230.4565,197.7671,30.64
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,303.3748,298.7477,331.1322,-1
ISR,37,35-44,35-39,Jewish,Jewish,Jewish,243.8259,267.9473,306.3012,64.74
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,237.7312,257.5169,275.7365,46.24
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,266.5326,162.9223,,37.83
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,316.317,356.9598,323.6852,
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,207.2512,221.2627,245.7953,30
ISR,23,16-24,20-24,Not_Classified,Not_Classified,Not_Classified,156.6431,83.8003,,-1
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,277.9262,240.2001,,-1
ISR,28,25-34,25-29,Jewish,Jewish,Jewish,277.6808,282.4889,301.3336,33
ISR,63,55-65,60-65,Jewish,Jewish,Jewish,103.1406,93.73752,,34.68
ISR,46,45-54,45-49,Jewish,Jewish,Jewish,230.4288,188.6211,,25.29
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,251.6328,236.8292,268.4436,77.07
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,345.1466,339.0326,323.8448,134.52
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,339.0093,316.366,358.7328,53.95
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,293.6573,260.1324,276.1961,23
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,295.8588,263.7781,324.0745,-1
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,284.0078,248.6994,,2.31
ISR,49,45-54,45-49,Moslems,Arab,Moslems,73.01025,54.26295,,-1
ISR,44,35-44,40-44,Moslems,Arab,Moslems,116.096,97.28165,,-1
ISR,35,35-44,35-39,Moslems,Arab,Moslems,186.8458,145.5238,,-1
ISR,37,35-44,35-39,Moslems,Arab,Moslems,239.5229,250.2898,,25.43
ISR,58,55-65,55-59,Moslems,Arab,Moslems,160.3236,141.2398,,23.12
ISR,25,25-34,25-29,Moslems,Arab,Moslems,262.1525,253.7745,,23.12
ISR,22,16-24,20-24,Moslems,Arab,Moslems,266.9692,265.132,261.8532,25
ISR,18,16-24,16-19,Moslems,Arab,Moslems,251.7995,260.3291,,-1
ISR,17,16-24,16-19,Moslems,Arab,Moslems,273.9516,259.2325,274.8303,-1
ISR,39,35-44,35-39,Moslems,Arab,Moslems,222.5296,197.0419,,
ISR,27,25-34,25-29,Moslems,Arab,Moslems,287.4954,266.8232,,-1
ISR,38,35-44,35-39,Moslems,Arab,Moslems,190.7977,156.4657,,-1
ISR,38,35-44,35-39,Moslems,Arab,Moslems,239.2035,217.4751,,24
ISR,34,25-34,30-34,Moslems,Arab,Moslems,165.0192,136.5754,,-1
ISR,31,25-34,30-34,Moslems,Arab,Moslems,287.6964,249.1447,282.2281,
ISR,33,25-34,30-34,Moslems,Arab,Moslems,196.0952,152.5151,,32.83
ISR,63,55-65,60-65,Moslems,Arab,Moslems,106.6741,90.30762,,-1
ISR,51,45-54,50-54,Moslems,Arab,Moslems,171.6377,154.5508,,570
ISR,25,25-34,25-29,Moslems,Arab,Moslems,263.8601,257.464,248.2595,-1
ISR,23,16-24,20-24,Moslems,Arab,Moslems,208.0785,172.3739,,-1
ISR,23,16-24,20-24,Moslems,Arab,Moslems,221.2533,220.6472,,-1
ISR,23,16-24,20-24,Moslems,Arab,Moslems,225.8504,215.1034,,
ISR,18,16-24,16-19,Moslems,Arab,Moslems,161.8156,145.1059,235.9438,
ISR,18,16-24,16-19,Christians,Arab,Christians,291.6879,266.8095,,-1
ISR,17,16-24,16-19,Moslems,Arab,Moslems,235.2032,199.14,,-1
ISR,41,35-44,40-44,Moslems,Arab,Moslems,236.0969,261.3304,238.865,-1
ISR,30,25-34,30-34,Moslems,Arab,Moslems,185.1806,203.6181,189.0071,30.83
ISR,30,25-34,30-34,Moslems,Arab,Moslems,257.762,230.9276,,-1
ISR,40,35-44,40-44,Christians,Arab,Christians,267.8067,271.5459,,-1
ISR,53,45-54,50-54,Moslems,Arab,Moslems,235.8406,261.5035,214.4487,
ISR,64,55-65,60-65,Christians,Arab,Christians,244.981,232.2508,,
ISR,54,45-54,50-54,Moslems,Arab,Moslems,201.2726,186.996,,23
ISR,38,35-44,35-39,Moslems,Arab,Moslems,237.7446,205.3512,,-1
ISR,46,45-54,45-49,Moslems,Arab,Moslems,102.5401,100.2093,,-1
ISR,41,35-44,40-44,Moslems,Arab,Moslems,104.9225,93.14364,,24.77
ISR,38,35-44,35-39,Moslems,Arab,Moslems,243.653,234.1685,210.0514,25.5
ISR,35,35-44,35-39,Moslems,Arab,Moslems,234.0698,209.7173,236.877,20
ISR,29,25-34,25-29,Moslems,Arab,Moslems,235.9503,212.1074,216.8692,27
ISR,34,25-34,30-34,Moslems,Arab,Moslems,277.3779,270.8359,,30.77
ISR,60,55-65,60-65,Christians,Arab,Christians,229.9567,236.3605,,-1
ISR,53,45-54,50-54,Moslems,Arab,Moslems,198.0809,205.2202,,-1
ISR,22,16-24,20-24,Moslems,Arab,Moslems,265.8729,261.5693,271.8883,23.12
ISR,23,16-24,20-24,Christians,Arab,Christians,302.4175,322.132,304.7874,133.33
ISR,23,16-24,20-24,Moslems,Arab,Moslems,230.1342,235.3275,240.9388,33.75
ISR,21,16-24,20-24,Moslems,Arab,Moslems,109.4463,86.39556,,20.23
ISR,17,16-24,16-19,Moslems,Arab,Moslems,299.1996,239.017,264.5128,-1
ISR,26,25-34,25-29,Moslems,Arab,Moslems,353.2236,306.4066,,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,214.9276,198.3575,,-1
ISR,21,16-24,20-24,Moslems,Arab,Moslems,208.2928,177.4448,209.725,-1
ISR,19,16-24,16-19,Christians,Arab,Christians,219.7423,218.0441,228.9593,21.43
ISR,16,16-24,16-19,Moslems,Arab,Moslems,228.9143,187.3311,244.332,-1
ISR,61,55-65,60-65,Christians,Arab,Christians,223.4008,208.5415,,-1
ISR,47,45-54,45-49,Moslems,Arab,Moslems,188.6337,138.2729,,-1
ISR,46,45-54,45-49,Moslems,Arab,Moslems,236.1183,208.8784,,-1
ISR,45,45-54,45-49,Moslems,Arab,Moslems,257.7014,245.2505,,23
ISR,39,35-44,35-39,Moslems,Arab,Moslems,195.8836,184.0982,213.1007,-1
ISR,43,35-44,40-44,Moslems,Arab,Moslems,199.5983,207.9841,,-1
ISR,36,35-44,35-39,Moslems,Arab,Moslems,234.9306,217.8354,,
ISR,36,35-44,35-39,Moslems,Arab,Moslems,229.5732,193.0311,,-1
ISR,34,25-34,30-34,Moslems,Arab,Moslems,159.8465,157.8479,165.7483,-1
ISR,63,55-65,60-65,Moslems,Arab,Moslems,197.0136,185.3705,,-1
ISR,62,55-65,60-65,Moslems,Arab,Moslems,112.7844,90.68644,,-1
ISR,58,55-65,55-59,Moslems,Arab,Moslems,182.7903,135.5602,,-1
ISR,51,45-54,50-54,Moslems,Arab,Moslems,189.4633,167.6351,,
ISR,50,45-54,50-54,Moslems,Arab,Moslems,125.7056,99.82449,,-1
ISR,31,25-34,30-34,Moslems,Arab,Moslems,137.8556,68.93362,,25
ISR,26,25-34,25-29,Moslems,Arab,Moslems,271.7088,263.8501,,-1
ISR,26,25-34,25-29,Moslems,Arab,Moslems,243.0016,237.4111,,
ISR,21,16-24,20-24,Moslems,Arab,Moslems,268.735,237.9245,268.9785,-1
ISR,19,16-24,16-19,Moslems,Arab,Moslems,205.7371,157.3722,,-1
ISR,19,16-24,16-19,Moslems,Arab,Moslems,244.2759,221.5532,232.846,
ISR,16,16-24,16-19,Moslems,Arab,Moslems,212.6307,174.1644,228.9715,-1
ISR,27,25-34,25-29,Moslems,Arab,Moslems,256.8827,250.0165,259.7442,36.61
ISR,24,16-24,20-24,Moslems,Arab,Moslems,212.3517,197.4094,222.3423,-1
ISR,16,16-24,16-19,Moslems,Arab,Moslems,276.1971,272.313,273.8132,-1
ISR,45,45-54,45-49,Moslems,Arab,Moslems,237.5566,214.789,,-1
ISR,45,45-54,45-49,Moslems,Arab,Moslems,220.4478,217.9944,,34
ISR,41,35-44,40-44,Moslems,Arab,Moslems,229.9228,206.3805,,
ISR,36,35-44,35-39,Moslems,Arab,Moslems,242.5779,218.6652,,32
ISR,61,55-65,60-65,Moslems,Arab,Moslems,216.2051,198.7778,,-1
ISR,32,25-34,30-34,Moslems,Arab,Moslems,202.5458,195.0582,,-1
ISR,55,55-65,55-59,Moslems,Arab,Moslems,174.5915,146.9325,,-1
ISR,51,45-54,50-54,Moslems,Arab,Moslems,118.8254,84.07999,,-1
ISR,20,16-24,20-24,Moslems,Arab,Moslems,203.6331,161.7616,180.2633,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,258.1948,227.3947,,-1
ISR,24,16-24,20-24,Moslems,Arab,Moslems,216.6314,187.806,,25
ISR,17,16-24,16-19,Moslems,Arab,Moslems,246.8691,201.8493,,-1
ISR,41,35-44,40-44,Moslems,Arab,Moslems,186.3253,164.4964,,
ISR,33,25-34,30-34,Moslems,Arab,Moslems,251.0398,229.2026,,-1
ISR,32,25-34,30-34,Moslems,Arab,Moslems,230.5854,226.5811,,-1
ISR,56,55-65,55-59,Moslems,Arab,Moslems,183.4439,145.8481,,32.37
ISR,50,45-54,50-54,Moslems,Arab,Moslems,248.5385,231.3145,,-1
ISR,23,16-24,20-24,Moslems,Arab,Moslems,281.9166,263.4794,300.4118,-1
ISR,19,16-24,16-19,Moslems,Arab,Moslems,212.579,208.6387,,4500
ISR,17,16-24,16-19,Moslems,Arab,Moslems,278.0356,254.2158,,-1
ISR,37,35-44,35-39,Moslems,Arab,Moslems,261.0208,257.9424,,30
ISR,29,25-34,25-29,Moslems,Arab,Moslems,256.727,225.9462,,1500
ISR,34,25-34,30-34,Moslems,Arab,Moslems,216.886,190.9038,,-1
ISR,33,25-34,30-34,Moslems,Arab,Moslems,275.4239,260.3287,,72.25
ISR,56,55-65,55-59,Moslems,Arab,Moslems,112.4122,89.90814,,-1
ISR,53,45-54,50-54,Moslems,Arab,Moslems,239.1967,197.4646,,-1
ISR,31,25-34,30-34,Moslems,Arab,Moslems,258.4227,214.7006,,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,244.4237,223.3119,,23.12
ISR,24,16-24,20-24,Moslems,Arab,Moslems,231.6333,175.3267,,-1
ISR,18,16-24,16-19,Moslems,Arab,Moslems,298.1797,244.984,,-1
ISR,16,16-24,16-19,Moslems,Arab,Moslems,273.1705,231.7719,,-1
ISR,43,35-44,40-44,Moslems,Arab,Moslems,199.6643,203.6509,,18.5
ISR,28,25-34,25-29,Moslems,Arab,Moslems,288.3853,239.1259,,61.36
ISR,43,35-44,40-44,Moslems,Arab,Moslems,193.4562,161.7387,,24
ISR,38,35-44,35-39,Moslems,Arab,Moslems,186.0212,195.6976,,23
ISR,28,25-34,25-29,Moslems,Arab,Moslems,207.0689,173.9411,,-1
ISR,28,25-34,25-29,Moslems,Arab,Moslems,217.0947,162.0811,,-1
ISR,29,25-34,25-29,Moslems,Arab,Moslems,216.4163,194.6316,,-1
ISR,58,55-65,55-59,Moslems,Arab,Moslems,210.0754,224.8114,,75.14
ISR,56,55-65,55-59,Moslems,Arab,Moslems,210.5759,201.0285,,-1
ISR,55,55-65,55-59,Moslems,Arab,Moslems,203.4843,158.5942,,-1
ISR,50,45-54,50-54,Moslems,Arab,Moslems,198.804,155.897,,-1
ISR,48,45-54,45-49,Moslems,Arab,Moslems,232.5857,201.104,,29.57
ISR,29,25-34,25-29,Moslems,Arab,Moslems,213.8007,203.6265,,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,242.2506,226.7494,,
ISR,20,16-24,20-24,Moslems,Arab,Moslems,256.4363,236.0689,,-1
ISR,19,16-24,16-19,Moslems,Arab,Moslems,193.7448,150.7572,,500
ISR,17,16-24,16-19,Moslems,Arab,Moslems,245.5464,214.6494,,-1
ISR,18,16-24,16-19,Moslems,Arab,Moslems,238.0117,209.9001,,-1
ISR,46,45-54,45-49,Moslems,Arab,Moslems,184.4491,164.878,,-1
ISR,35,35-44,35-39,Moslems,Arab,Moslems,252.5898,238.0604,,-1
ISR,61,55-65,60-65,Moslems,Arab,Moslems,255.6044,279.9556,,-1
ISR,57,55-65,55-59,Moslems,Arab,Moslems,116.5993,83.1829,,-1
ISR,27,25-34,25-29,Moslems,Arab,Moslems,108.4659,62.47735,,-1
ISR,26,25-34,25-29,Moslems,Arab,Moslems,246.2679,257.9931,239.7319,26.27
ISR,24,16-24,20-24,Moslems,Arab,Moslems,279.1635,285.3077,,23.12
ISR,21,16-24,20-24,Moslems,Arab,Moslems,248.6075,222.0967,,36.99
ISR,18,16-24,16-19,Moslems,Arab,Moslems,108.9691,80.47765,,28.26
ISR,17,16-24,16-19,Moslems,Arab,Moslems,255.9061,204.3375,235.4409,-1
ISR,17,16-24,16-19,Christians,Arab,Christians,255.5383,267.2215,277.2417,-1
ISR,46,45-54,45-49,Christians,Arab,Christians,204.3323,200.0061,201.164,-1
ISR,58,55-65,55-59,Not_Classified,Not_Classified,Not_Classified,183.024,198.9192,158.1517,26.89
ISR,51,45-54,50-54,Jewish,Jewish,Jewish,253.9085,261.2566,,15.03
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,218.3721,218.7078,,43.35
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,239.6618,239.4325,240.2328,-1
ISR,45,45-54,45-49,Jewish,Jewish,Jewish,292.4735,343.1106,282.0151,-1
ISR,52,45-54,50-54,Christians,Arab,Christians,178.6602,185.2752,153.9604,36.99
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,277.3897,283.8081,311.5437,50
ISR,33,25-34,30-34,Jewish,Jewish,Jewish,229.905,206.0369,209.2804,-1
ISR,35,35-44,35-39,Christians,Arab,Christians,285.222,269.1412,292.5173,63.58
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,244.9161,227.2185,194.1203,-1
ISR,61,55-65,60-65,Not_Classified,Not_Classified,Not_Classified,201.0108,238.3666,175.1595,19.27
ISR,52,45-54,50-54,Jewish,Jewish,Jewish,195.0893,213.2405,,-1
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,217.9034,249.7119,236.852,48.91
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,270.837,276.4946,258.3332,40.8
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,255.6891,258.206,254.0867,92.49
ISR,20,16-24,20-24,Not_Classified,Not_Classified,Not_Classified,236.7466,254.4306,284.2352,-1
ISR,60,55-65,60-65,Jewish,Jewish,Jewish_Haredim,264.1243,238.7911,,-1
ISR,43,35-44,40-44,Not_Classified,Not_Classified,Not_Classified,283.2199,280.4537,275.925,33.03
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,293.9106,293.2998,306.9174,-1
ISR,17,16-24,16-19,Not_Classified,Not_Classified,Not_Classified,262.2932,293.34,329.4063,-1
ISR,26,25-34,25-29,Moslems,Arab,Moslems,218.9923,245.4918,220.0515,4500
ISR,40,35-44,40-44,Christians,Arab,Christians,231.865,225.4561,210.8111,23.12
ISR,34,25-34,30-34,Christians,Arab,Christians,201.7389,214.2626,251.2715,-1
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,182.1287,202.0315,178.6099,50.1
ISR,19,16-24,16-19,Christians,Arab,Christians,268.1377,236.4183,236.3964,-1
ISR,29,25-34,25-29,Christians,Arab,Christians,255.8011,280.6872,279.2343,25
ISR,22,16-24,20-24,Moslems,Arab,Moslems,307.2495,285.8741,290.7553,-1
ISR,60,55-65,60-65,Christians,Arab,Christians,254.0193,252.7429,,-1
ISR,37,35-44,35-39,Moslems,Arab,Moslems,189.0327,156.1001,184.0556,-1
ISR,20,16-24,20-24,Moslems,Arab,Moslems,240.5041,255.1755,245.3655,35
ISR,19,16-24,16-19,Moslems,Arab,Moslems,187.7302,161.4752,190.4991,-1
ISR,25,25-34,25-29,Christians,Arab,Christians,237.8399,252.0599,240.5407,-1
ISR,42,35-44,40-44,Christians,Arab,Christians,296.2901,293.002,267.2903,40.02
ISR,43,35-44,40-44,Moslems,Arab,Moslems,107.3645,80.09225,,-1
ISR,31,25-34,30-34,Moslems,Arab,Moslems,265.8361,306.2466,258.2689,40.18
ISR,24,16-24,20-24,Moslems,Arab,Moslems,283.8637,263.0481,274.5248,-1
ISR,51,45-54,50-54,Christians,Arab,Christians,209.696,180.1264,,-1
ISR,56,55-65,55-59,Moslems,Arab,Moslems,201.6162,196.9771,,-1
ISR,61,55-65,60-65,Christians,Arab,Christians,232.8328,239.7154,,-1
ISR,50,45-54,50-54,Christians,Arab,Christians,247.0493,238.149,,-1
ISR,21,16-24,20-24,Moslems,Arab,Moslems,202.7671,212.7687,243.3713,53.57
ISR,44,35-44,40-44,Christians,Arab,Christians,275.646,313.8578,294.6453,56.41
ISR,33,25-34,30-34,Moslems,Arab,Moslems,227.2159,211.1484,,-1
ISR,35,35-44,35-39,Moslems,Arab,Moslems,189.5635,195.0198,,
ISR,59,55-65,55-59,Moslems,Arab,Moslems,203.9747,189.8272,,-1
ISR,48,45-54,45-49,Moslems,Arab,Moslems,103.711,90.23833,,-1
ISR,46,45-54,45-49,Moslems,Arab,Moslems,229.065,266.5439,240.9821,28.08
ISR,22,16-24,20-24,Christians,Arab,Christians,265.7678,245.9048,251.6187,23
ISR,38,35-44,35-39,Moslems,Arab,Moslems,137.1404,123.9934,164.6944,-1
ISR,45,45-54,45-49,Moslems,Arab,Moslems,234.1867,249.2006,,16.03
ISR,33,25-34,30-34,Moslems,Arab,Moslems,187.1367,198.7166,,40
ISR,31,25-34,30-34,Moslems,Arab,Moslems,195.4585,176.8587,171.1118,-1
ISR,37,35-44,35-39,Moslems,Arab,Moslems,223.6687,269.4255,252.8897,26.49
ISR,38,35-44,35-39,Moslems,Arab,Moslems,191.7843,175.7316,,31.45
ISR,17,16-24,16-19,Moslems,Arab,Moslems,158.1567,161.5748,205.6581,27.5
ISR,47,45-54,45-49,Christians,Arab,Christians,215.8008,241.1576,,31.91
ISR,26,25-34,25-29,Christians,Arab,Christians,280.7183,317.659,279.7222,23
ISR,39,35-44,35-39,Christians,Arab,Christians,142.4529,133.8884,,23
ISR,19,16-24,16-19,Moslems,Arab,Moslems,242.9659,221.887,,-1
ISR,35,35-44,35-39,Christians,Arab,Christians,263.2103,235.7113,,-1
ISR,34,25-34,30-34,Christians,Arab,Christians,245.9518,259.7882,291.4635,46.24
ISR,52,45-54,50-54,Christians,Arab,Christians,236.6853,273.9359,,48.17
ISR,16,16-24,16-19,Moslems,Arab,Moslems,250.9803,225.3193,250.0793,-1
ISR,23,16-24,20-24,Moslems,Arab,Moslems,251.5546,266.7126,249.4388,32.4
ISR,24,16-24,20-24,Moslems,Arab,Moslems,244.1242,257.0772,,-1
ISR,16,16-24,16-19,Moslems,Arab,Moslems,241.2822,214.558,,-1
ISR,40,35-44,40-44,Moslems,Arab,Moslems,159.6675,147.027,,-1
ISR,46,45-54,45-49,Moslems,Arab,Moslems,270.9633,291.6807,254.5204,-1
ISR,20,16-24,20-24,Moslems,Arab,Moslems,254.2441,244.9808,260.2068,-1
ISR,18,16-24,16-19,Moslems,Arab,Moslems,174.3963,139.8935,,47.62
ISR,55,55-65,55-59,Moslems,Arab,Moslems,212.5481,189.4717,,28.03
ISR,61,55-65,60-65,Not_Classified,Not_Classified,Not_Classified,193.1278,212.6139,,-1
ISR,43,35-44,40-44,Moslems,Arab,Moslems,233.0221,211.9148,,-1
ISR,22,16-24,20-24,Moslems,Arab,Moslems,236.9879,244.1764,237.1614,-1
ISR,54,45-54,50-54,Moslems,Arab,Moslems,125.3798,100.6998,,20.37
ISR,48,45-54,45-49,Moslems,Arab,Moslems,281.8955,281.8968,280.51,-1
ISR,20,16-24,20-24,Moslems,Arab,Moslems,249.4168,243.1594,260.7424,28
ISR,48,45-54,45-49,Christians,Arab,Christians,191.7492,152.6216,194.0393,-1
ISR,17,16-24,16-19,Moslems,Arab,Moslems,238.1768,205.0094,,-1
ISR,24,16-24,20-24,Christians,Arab,Christians,224.7366,215.0161,221.2696,25
ISR,46,45-54,45-49,Christians,Arab,Christians,204.8717,203.4284,,-1
ISR,19,16-24,16-19,Christians,Arab,Christians,294.049,311.7052,304.0534,23.12
ISR,56,55-65,55-59,Christians,Arab,Christians,305.8898,308.0067,326.4209,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,281.8245,247.121,261.217,35
ISR,56,55-65,55-59,Moslems,Arab,Moslems,211.1129,208.1324,,-1
ISR,58,55-65,55-59,Moslems,Arab,Moslems,123.2151,78.12624,,-1
ISR,26,25-34,25-29,Moslems,Arab,Moslems,170.8383,189.8799,,56.25
ISR,27,25-34,25-29,Moslems,Arab,Moslems,273.6501,274.295,252.0571,-1
ISR,16,16-24,16-19,Christians,Arab,Christians,232.488,194.2875,,-1
ISR,20,16-24,20-24,Moslems,Arab,Moslems,171.3093,161.059,190.8914,23.42
ISR,33,25-34,30-34,Moslems,Arab,Moslems,176.9706,188.3537,197.4908,30.83
ISR,45,45-54,45-49,Moslems,Arab,Moslems,254.0258,238.4798,220.6718,-1
ISR,36,35-44,35-39,Moslems,Arab,Moslems,262.2955,278.7032,225.7141,-1
ISR,16,16-24,16-19,Moslems,Arab,Moslems,243.1915,209.1137,243.3206,-1
ISR,26,25-34,25-29,Moslems,Arab,Moslems,235.0469,255.1628,,36.46
ISR,45,45-54,45-49,Moslems,Arab,Moslems,211.8807,202.5548,,-1
ISR,54,45-54,50-54,Moslems,Arab,Moslems,180.7296,169.0782,,23.2
ISR,34,25-34,30-34,Christians,Arab,Christians,202.9911,200.2388,,-1
ISR,60,55-65,60-65,Moslems,Arab,Moslems,238.5936,257.8816,213.9873,-1
ISR,46,45-54,45-49,Moslems,Arab,Moslems,120.2858,90.4304,,-1
ISR,49,45-54,45-49,Moslems,Arab,Moslems,104.7104,105.3452,,62.5
ISR,41,35-44,40-44,Moslems,Arab,Moslems,205.5873,203.793,214.846,-1
ISR,34,25-34,30-34,Christians,Arab,Christians,221.2869,232.3044,267.3219,66.67
ISR,57,55-65,55-59,Moslems,Arab,Moslems,216.004,213.375,,-1
ISR,18,16-24,16-19,Moslems,Arab,Moslems,231.6111,224.672,233.2109,-1
ISR,37,35-44,35-39,Moslems,Arab,Moslems,218.3837,234.091,206.5689,46.24
ISR,22,16-24,20-24,Moslems,Arab,Moslems,236.2295,241.4096,236.1373,27
ISR,51,45-54,50-54,Christians,Arab,Christians,259.4738,234.5978,230.2839,-1
ISR,17,16-24,16-19,Moslems,Arab,Moslems,280.397,254.2016,263.8216,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,218.4649,215.242,242.1425,25
ISR,65,55-65,60-65,Christians,Arab,Christians,97.05149,82.54256,,-1
ISR,23,16-24,20-24,Christians,Arab,Christians,260.3398,234.7793,220.5354,-1
ISR,21,16-24,20-24,Christians,Arab,Christians,202.2703,206.0723,,24.08
ISR,39,35-44,35-39,Druze,Arab,Druze,278.3553,303.9229,258.9037,30.06
ISR,37,35-44,35-39,Druze,Arab,Druze,212.9746,224.4749,246.8228,-1
ISR,32,25-34,30-34,Druze,Arab,Druze,250.1394,272.5138,248.693,30
ISR,65,55-65,60-65,Druze,Arab,Druze,176.094,168.7433,,-1
ISR,23,16-24,20-24,Druze,Arab,Druze,209.4231,233.6286,227.8954,69.36
ISR,27,25-34,25-29,Druze,Arab,Druze,136.1108,107.982,165.295,-1
ISR,25,25-34,25-29,Druze,Arab,Druze,263.5406,249.4556,249.8123,26
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,287.6666,282.3843,263.6197,25
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,249.2741,260.8392,292.4223,-1
ISR,22,16-24,20-24,Not_Classified,Not_Classified,Not_Classified,243.5576,256.3985,238.9656,-1
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,232.466,290.8517,227.3837,120.23
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,222.7918,242.107,203.7698,25
ISR,49,45-54,45-49,Jewish,Jewish,Jewish,261.527,244.6977,217.8041,27.53
