OrderID,OrderDate,Cutomer Name,Customer Country,Customer City,Product Code@ProductName@Sales Cost,Sales Quantity,Sales Price,Fee,Department ,Discount
10494,02/04/2019,Com?rcio Mineiro,Brazil,Sao Paulo,56@Gnocchi di nonna Alice@11.710688,30,30.4,6051,Economy and Industry,12
10495,03/04/2019,Laughing Bacchus Wine Cellars,Canada,Vancouver,23@Tunnbr?d@2.773584,10,7.2,10918,Defense,19
10495,03/04/2019,Laughing Bacchus Wine Cellars,Canada,Vancouver,41@Jack's New England Clam Chowder@2.966194,20,7.7,11948,Energy,13
10495,03/04/2019,Laughing Bacchus Wine Cellars,Canada,Vancouver,77@Original Frankfurter gr?ne So?e@4.006288,5,10.4,5665,Agriculture and Rural Development,18
10496,04/04/2019,Tradi??o Hipermercados,Brazil,Sao Paulo,31@Gorgonzola Telino@3.8522,20,10,6566,Economy and Industry,24
10497,04/04/2019,Lehmanns Marktstand,Israel,Beer Sheva,56@Gnocchi di nonna Alice@11.710688,14,30.4,6447,Agriculture and Rural Development,13
10497,04/04/2019,Lehmanns Marktstand,Israel,Beer Sheva,72@Mozzarella di Giovanni@10.709116,25,27.8,7438,Energy,24
10497,04/04/2019,Lehmanns Marktstand,Israel,Beer Sheva,77@Original Frankfurter gr?ne So?e@4.006288,25,10.4,9910,Finance,25
10498,07/04/2019,HILARION-Abastos,Venezuela,San Crist?bal,24@Guaran? Fant?stica@1.73349,14,4.5,10419,Communications,19
10498,07/04/2019,HILARION-Abastos,Venezuela,San Crist?bal,40@Boston Crab Meat@7.088048,5,18.4,8418,Defense,18
10498,07/04/2019,HILARION-Abastos,Venezuela,San Crist?bal,42@Singaporean Hokkien Fried Mee@5.39308,30,14,12190,Agriculture and Rural Development,25
10499,08/04/2019,LILA-Supermercado,Venezuela,Barquisimeto,28@R?ssle Sauerkraut@17.566032,20,45.6,11045,Culture and Sports,9
10499,08/04/2019,LILA-Supermercado,Venezuela,Barquisimeto,49@Maxilaku@7.7044,25,20,12302,Communications,22
10500,09/04/2019,La maison d'Asie,France,Toulouse,15@Genen Shouyu@5.97091,12,15.5,9548,Energy,24
10500,09/04/2019,La maison d'Asie,France,Toulouse,28@R?ssle Sauerkraut@17.566032,8,45.6,6405,Economy and Industry,15
10501,09/04/2019,Blauer See Delikatessen,Israel,Lod,54@Tourti?re@2.869889,20,7.45,5368,Communications,20
10502,10/04/2019,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,45@Rogede sild@3.65959,21,9.5,7846,Culture and Sports,20
10502,10/04/2019,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,53@Perth Pasties@12.635216,6,32.8,5053,Agriculture and Rural Development,13
10502,10/04/2019,Pericles Comidas cl?sicas,Mexico,M?xico D.F.,67@Laughing Lumberjack Lager@5.39308,30,14,9840,Energy,5
10503,11/04/2019,Hungry Owl All-Night Grocers,Ireland,Cork,14@Tofu@8.956365,70,23.25,9315,Communications,21
10503,11/04/2019,Hungry Owl All-Night Grocers,Ireland,Cork,65@Louisiana Fiery Hot Pepper Sauce@8.108881,20,21.05,12344,Finance,14
10504,11/04/2019,White Clover Markets,USA,Seattle,2@Chang@7.31918,12,19,10384,Energy,25
10504,11/04/2019,White Clover Markets,USA,Seattle,21@Sir Rodney's Scones@3.8522,12,10,11824,Culture and Sports,22
10504,11/04/2019,White Clover Markets,USA,Seattle,53@Perth Pasties@12.635216,10,32.8,11416,Finance,11
10504,11/04/2019,White Clover Markets,USA,Seattle,61@Sirop d'?rable@10.97877,25,28.5,11554,Economy and Industry,24
10505,14/04/2019,M?re Paillarde,Canada,Montr?al,62@Tarte au sucre@18.991346,3,49.3,8729,Energy,24
10506,15/04/2019,K?niglich Essen,Israel,Dimona,25@NuNuCa Nu?-Nougat-Creme@5.39308,18,14,11671,Finance,20
10506,15/04/2019,K?niglich Essen,Israel,Dimona,70@Outback Lager@5.7783,14,15,12471,Communications,18
10507,15/04/2019,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,43@Ipoh Coffee@17.72012,15,46,7658,Culture and Sports,23
10507,15/04/2019,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,48@Chocolade@4.911555,15,12.75,6907,Communications,18
10508,16/04/2019,Ottilies K?seladen,Israel,Hadera,13@Konbu@2.31132,10,6,5525,Culture and Sports,22
10508,16/04/2019,Ottilies K?seladen,Israel,Hadera,39@Chartreuse verte@6.93396,10,18,7929,Energy,24
10509,17/04/2019,Blauer See Delikatessen,Israel,Lod,28@R?ssle Sauerkraut@17.566032,3,45.6,5172,Communications,19
10510,18/04/2019,Save-a-lot Markets,USA,Boise,29@Th?ringer Rostbratwurst@47.6863838,36,123.79,7426,Culture and Sports,11
10510,18/04/2019,Save-a-lot Markets,USA,Boise,75@Rh?nbr?u Klosterbier@2.985455,36,7.75,8121,Finance,10
10511,18/04/2019,Bon app',France,Marseille,4@Chef Anton's Cajun Seasoning@8.47484,50,22,9852,Economy and Industry,9
10511,18/04/2019,Bon app',France,Marseille,7@Uncle Bob's Organic Dried Pears@11.5566,50,30,11334,Energy,11
10511,18/04/2019,Bon app',France,Marseille,8@Northwoods Cranberry Sauce@15.4088,10,40,5069,Energy,16
10512,21/04/2019,Familia Arquibaldo,Brazil,Sao Paulo,24@Guaran? Fant?stica@1.73349,10,4.5,10951,Agriculture and Rural Development,12
10512,21/04/2019,Familia Arquibaldo,Brazil,Sao Paulo,46@Spegesild@4.62264,9,12,8987,Energy,25
10512,21/04/2019,Familia Arquibaldo,Brazil,Sao Paulo,47@Zaanse koeken@3.65959,6,9.5,10864,Agriculture and Rural Development,24
10512,21/04/2019,Familia Arquibaldo,Brazil,Sao Paulo,60@Camembert Pierrot@13.09748,12,34,11384,Culture and Sports,25
10513,22/04/2019,Die Wandernde Kuh,Israel,Ashdod,21@Sir Rodney's Scones@3.8522,40,10,11379,Culture and Sports,25
10513,22/04/2019,Die Wandernde Kuh,Israel,Ashdod,32@Mascarpone Fabioli@12.32704,50,32,10904,Economy and Industry,15
10513,22/04/2019,Die Wandernde Kuh,Israel,Ashdod,61@Sirop d'?rable@10.97877,15,28.5,10099,Agriculture and Rural Development,22
10514,22/04/2019,Ernst Handel,Austria,Graz,20@Sir Rodney's Marmalade@31.20282,39,81,11308,Defense,7
10514,22/04/2019,Ernst Handel,Austria,Graz,28@R?ssle Sauerkraut@17.566032,35,45.6,6921,Economy and Industry,5
10514,22/04/2019,Ernst Handel,Austria,Graz,56@Gnocchi di nonna Alice@14.63836,70,38,9212,Economy and Industry,16
10514,22/04/2019,Ernst Handel,Austria,Graz,65@Louisiana Fiery Hot Pepper Sauce@8.108881,39,21.05,12435,Energy,7
10514,22/04/2019,Ernst Handel,Austria,Graz,75@Rh?nbr?u Klosterbier@2.985455,50,7.75,8973,Energy,5
10515,23/04/2019,QUICK-Stop,Israel,Bat Yam,9@Mishi Kobe Niku@37.36634,16,97,11008,Agriculture and Rural Development,11
10515,23/04/2019,QUICK-Stop,Israel,Bat Yam,16@Pavlova@6.722089,50,17.45,9227,Energy,17
10515,23/04/2019,QUICK-Stop,Israel,Bat Yam,27@Schoggi Schokolade@16.911158,120,43.9,11422,Defense,18
10515,23/04/2019,QUICK-Stop,Israel,Bat Yam,33@Geitost@0.96305,16,2.5,7079,Defense,24
10515,23/04/2019,QUICK-Stop,Israel,Bat Yam,60@Camembert Pierrot@13.09748,84,34,10258,Energy,14
10516,24/04/2019,Hungry Owl All-Night Grocers,Ireland,Cork,18@Carnarvon Tigers@24.07625,25,62.5,8178,Economy and Industry,21
10516,24/04/2019,Hungry Owl All-Night Grocers,Ireland,Cork,41@Jack's New England Clam Chowder@3.717373,80,9.65,10266,Economy and Industry,24
10516,24/04/2019,Hungry Owl All-Night Grocers,Ireland,Cork,42@Singaporean Hokkien Fried Mee@5.39308,20,14,7913,Energy,13
10517,24/04/2019,North/South,UK,London,52@Filo Mix@2.69654,6,7,6988,Energy,14
10517,24/04/2019,North/South,UK,London,59@Raclette Courdavault@21.1871,4,55,6874,Finance,18
10517,24/04/2019,North/South,UK,London,70@Outback Lager@5.7783,6,15,5912,Agriculture and Rural Development,21
10518,25/04/2019,Tortuga Restaurante,Mexico,M?xico D.F.,24@Guaran? Fant?stica@1.73349,5,4.5,9214,Agriculture and Rural Development,11
10518,25/04/2019,Tortuga Restaurante,Mexico,M?xico D.F.,38@C?te de Blaye@101.50547,15,263.5,10684,Agriculture and Rural Development,25
10518,25/04/2019,Tortuga Restaurante,Mexico,M?xico D.F.,44@Gula Malacca@7.492529,9,19.45,9606,Energy,13
10519,28/04/2019,Chop-suey Chinese,Switzerland,Bern,10@Ikura@11.94182,16,31,5511,Economy and Industry,8
10519,28/04/2019,Chop-suey Chinese,Switzerland,Bern,56@Gnocchi di nonna Alice@14.63836,40,38,11445,Economy and Industry,14
10519,28/04/2019,Chop-suey Chinese,Switzerland,Bern,60@Camembert Pierrot@13.09748,10,34,7291,Economy and Industry,14
10520,29/04/2019,Sant? Gourmet,Norway,Stavern,24@Guaran? Fant?stica@1.73349,8,4.5,9678,Culture and Sports,18
10520,29/04/2019,Sant? Gourmet,Norway,Stavern,53@Perth Pasties@12.635216,5,32.8,8577,Defense,22
10521,29/04/2019,Cactus Comidas para llevar,Argentina,Buenos Aires,35@Steeleye Stout@6.93396,3,18,8897,Economy and Industry,18
10521,29/04/2019,Cactus Comidas para llevar,Argentina,Buenos Aires,41@Jack's New England Clam Chowder@3.717373,10,9.65,8374,Energy,5
10521,29/04/2019,Cactus Comidas para llevar,Argentina,Buenos Aires,68@Scottish Longbreads@4.81525,6,12.5,11204,Communications,16
10522,30/04/2019,Lehmanns Marktstand,Israel,Beer Sheva,1@Chai@6.93396,40,18,7483,Economy and Industry,7
10522,30/04/2019,Lehmanns Marktstand,Israel,Beer Sheva,8@Northwoods Cranberry Sauce@15.4088,24,40,9230,Agriculture and Rural Development,6
10522,30/04/2019,Lehmanns Marktstand,Israel,Beer Sheva,30@Nord-Ost Matjeshering@9.9733458,20,25.89,6132,Energy,8
10522,30/04/2019,Lehmanns Marktstand,Israel,Beer Sheva,40@Boston Crab Meat@7.088048,25,18.4,10938,Communications,19
10523,01/05/2019,Seven Seas Imports,UK,London,17@Alice Mutton@15.02358,25,39,8156,Culture and Sports,23
10523,01/05/2019,Seven Seas Imports,UK,London,20@Sir Rodney's Marmalade@31.20282,15,81,6272,Communications,24
10523,01/05/2019,Seven Seas Imports,UK,London,37@Gravad lax@10.01572,18,26,11488,Energy,18
10523,01/05/2019,Seven Seas Imports,UK,London,41@Jack's New England Clam Chowder@3.717373,6,9.65,8815,Culture and Sports,21
10524,01/05/2019,Berglunds snabbk?p,Sweden,Lule?,10@Ikura@11.94182,2,31,8316,Agriculture and Rural Development,16
10524,01/05/2019,Berglunds snabbk?p,Sweden,Lule?,30@Nord-Ost Matjeshering@9.9733458,10,25.89,7906,Communications,12
10524,01/05/2019,Berglunds snabbk?p,Sweden,Lule?,43@Ipoh Coffee@17.72012,60,46,8096,Economy and Industry,8
10524,01/05/2019,Berglunds snabbk?p,Sweden,Lule?,54@Tourti?re@2.869889,15,7.45,9861,Culture and Sports,25
10525,02/05/2019,Bon app',France,Marseille,36@Inlagd Sill@7.31918,30,19,6865,Defense,23
10525,02/05/2019,Bon app',France,Marseille,40@Boston Crab Meat@7.088048,15,18.4,5713,Agriculture and Rural Development,7
10526,05/05/2019,Wartian Herkku,Finland,Oulu,1@Chai@6.93396,8,18,10519,Culture and Sports,17
10526,05/05/2019,Wartian Herkku,Finland,Oulu,13@Konbu@2.31132,10,6,9066,Economy and Industry,7
10526,05/05/2019,Wartian Herkku,Finland,Oulu,56@Gnocchi di nonna Alice@14.63836,30,38,5000,Energy,16
10527,05/05/2019,QUICK-Stop,Israel,Bat Yam,4@Chef Anton's Cajun Seasoning@8.47484,50,22,11792,Energy,7
10527,05/05/2019,QUICK-Stop,Israel,Bat Yam,36@Inlagd Sill@7.31918,30,19,10152,Finance,9
10528,06/05/2019,Great Lakes Food Market,USA,Eugene,11@Queso Cabrales@8.08962,3,21,5321,Defense,23
10528,06/05/2019,Great Lakes Food Market,USA,Eugene,33@Geitost@0.96305,8,2.5,10401,Communications,7
10528,06/05/2019,Great Lakes Food Market,USA,Eugene,72@Mozzarella di Giovanni@13.405656,9,34.8,7156,Communications,8
10529,07/05/2019,Maison Dewey,Belgium,Bruxelles,55@P?t? chinois@9.24528,14,24,9819,Communications,5
10529,07/05/2019,Maison Dewey,Belgium,Bruxelles,68@Scottish Longbreads@4.81525,20,12.5,9176,Finance,22
10529,07/05/2019,Maison Dewey,Belgium,Bruxelles,69@Gudbrandsdalsost@13.86792,10,36,7828,Energy,22
10530,08/05/2019,Piccolo und mehr,Austria,Salzburg,17@Alice Mutton@15.02358,40,39,10056,Energy,23
10530,08/05/2019,Piccolo und mehr,Austria,Salzburg,43@Ipoh Coffee@17.72012,25,46,11818,Culture and Sports,25
10530,08/05/2019,Piccolo und mehr,Austria,Salzburg,61@Sirop d'?rable@10.97877,20,28.5,11363,Agriculture and Rural Development,21
10530,08/05/2019,Piccolo und mehr,Austria,Salzburg,76@Lakkalik??ri@6.93396,50,18,5902,Energy,22
10531,08/05/2019,Oc?ano Atl?ntico Ltda.,Argentina,Buenos Aires,59@Raclette Courdavault@21.1871,2,55,11136,Defense,21
10532,09/05/2019,Eastern Connection,UK,London,30@Nord-Ost Matjeshering@9.9733458,15,25.89,12437,Economy and Industry,15
10532,09/05/2019,Eastern Connection,UK,London,66@Louisiana Hot Spiced Okra@6.54874,24,17,11725,Economy and Industry,19
10533,12/05/2019,Folk och f? HB,Sweden,Br?cke,4@Chef Anton's Cajun Seasoning@8.47484,50,22,8925,Energy,10
10533,12/05/2019,Folk och f? HB,Sweden,Br?cke,72@Mozzarella di Giovanni@13.405656,24,34.8,7127,Economy and Industry,23
10533,12/05/2019,Folk och f? HB,Sweden,Br?cke,73@R?d Kaviar@5.7783,24,15,5527,Economy and Industry,20
10534,12/05/2019,Lehmanns Marktstand,Israel,Beer Sheva,30@Nord-Ost Matjeshering@9.9733458,10,25.89,7522,Communications,9
10534,12/05/2019,Lehmanns Marktstand,Israel,Beer Sheva,40@Boston Crab Meat@7.088048,10,18.4,5511,Culture and Sports,19
10534,12/05/2019,Lehmanns Marktstand,Israel,Beer Sheva,54@Tourti?re@2.869889,10,7.45,6621,Culture and Sports,18
10535,13/05/2019,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,11@Queso Cabrales@8.08962,50,21,8976,Economy and Industry,22
10535,13/05/2019,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,40@Boston Crab Meat@7.088048,10,18.4,11661,Agriculture and Rural Development,12
10535,13/05/2019,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,57@Ravioli Angelo@7.51179,5,19.5,11665,Communications,15
10535,13/05/2019,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,59@Raclette Courdavault@21.1871,15,55,6829,Agriculture and Rural Development,8
10536,14/05/2019,Lehmanns Marktstand,Israel,Beer Sheva,12@Queso Manchego La Pastora@14.63836,15,38,11500,Communications,25
10536,14/05/2019,Lehmanns Marktstand,Israel,Beer Sheva,31@Gorgonzola Telino@4.81525,20,12.5,9146,Defense,24
10536,14/05/2019,Lehmanns Marktstand,Israel,Beer Sheva,33@Geitost@0.96305,30,2.5,12152,Defense,16
10536,14/05/2019,Lehmanns Marktstand,Israel,Beer Sheva,60@Camembert Pierrot@13.09748,35,34,12483,Culture and Sports,8
10537,14/05/2019,Richter Supermarkt,Switzerland,Gen?ve,31@Gorgonzola Telino@4.81525,30,12.5,5129,Energy,12
10537,14/05/2019,Richter Supermarkt,Switzerland,Gen?ve,51@Manjimup Dried Apples@20.41666,6,53,7193,Economy and Industry,16
10537,14/05/2019,Richter Supermarkt,Switzerland,Gen?ve,58@Escargots de Bourgogne@5.104165,20,13.25,9866,Finance,5
10537,14/05/2019,Richter Supermarkt,Switzerland,Gen?ve,72@Mozzarella di Giovanni@13.405656,21,34.8,7336,Communications,12
10537,14/05/2019,Richter Supermarkt,Switzerland,Gen?ve,73@R?d Kaviar@5.7783,9,15,11108,Communications,11
10538,15/05/2019,B's Beverages,UK,London,70@Outback Lager@5.7783,7,15,10730,Communications,21
10538,15/05/2019,B's Beverages,UK,London,72@Mozzarella di Giovanni@13.405656,1,34.8,5640,Economy and Industry,21
10539,16/05/2019,B's Beverages,UK,London,13@Konbu@2.31132,8,6,10061,Agriculture and Rural Development,10
10539,16/05/2019,B's Beverages,UK,London,21@Sir Rodney's Scones@3.8522,15,10,5464,Culture and Sports,21
10539,16/05/2019,B's Beverages,UK,London,33@Geitost@0.96305,15,2.5,8678,Finance,6
10539,16/05/2019,B's Beverages,UK,London,49@Maxilaku@7.7044,6,20,8848,Culture and Sports,11
10540,19/05/2019,QUICK-Stop,Israel,Bat Yam,3@Aniseed Syrup@3.8522,60,10,7233,Economy and Industry,19
10540,19/05/2019,QUICK-Stop,Israel,Bat Yam,26@Gumb?r Gummib?rchen@12.0304206,40,31.23,8203,Economy and Industry,16
10540,19/05/2019,QUICK-Stop,Israel,Bat Yam,38@C?te de Blaye@101.50547,30,263.5,10723,Finance,7
10540,19/05/2019,QUICK-Stop,Israel,Bat Yam,68@Scottish Longbreads@4.81525,35,12.5,11286,Energy,18
10541,19/05/2019,Hanari Carnes,Brazil,Rio de Janeiro,24@Guaran? Fant?stica@1.73349,35,4.5,11182,Defense,15
10541,19/05/2019,Hanari Carnes,Brazil,Rio de Janeiro,38@C?te de Blaye@101.50547,4,263.5,5632,Agriculture and Rural Development,20
10541,19/05/2019,Hanari Carnes,Brazil,Rio de Janeiro,65@Louisiana Fiery Hot Pepper Sauce@8.108881,36,21.05,5901,Economy and Industry,12
10541,19/05/2019,Hanari Carnes,Brazil,Rio de Janeiro,71@Flotemysost@8.28223,9,21.5,9553,Finance,19
10542,20/05/2019,K?niglich Essen,Israel,Dimona,11@Queso Cabrales@8.08962,15,21,11894,Communications,5
10542,20/05/2019,K?niglich Essen,Israel,Dimona,54@Tourti?re@2.869889,24,7.45,8965,Economy and Industry,7
10543,21/05/2019,LILA-Supermercado,Venezuela,Barquisimeto,12@Queso Manchego La Pastora@14.63836,30,38,9164,Finance,9
10543,21/05/2019,LILA-Supermercado,Venezuela,Barquisimeto,23@Tunnbr?d@3.46698,70,9,8985,Economy and Industry,13
10544,21/05/2019,Lonesome Pine Restaurant,USA,Portland,28@R?ssle Sauerkraut@17.566032,7,45.6,9794,Agriculture and Rural Development,15
10544,21/05/2019,Lonesome Pine Restaurant,USA,Portland,67@Laughing Lumberjack Lager@5.39308,7,14,7255,Agriculture and Rural Development,20
10545,22/05/2019,Lazy K Kountry Store,USA,Walla Walla,11@Queso Cabrales@8.08962,10,21,7900,Energy,25
10546,23/05/2019,Victuailles en stock,France,Lyon,7@Uncle Bob's Organic Dried Pears@11.5566,10,30,12369,Energy,19
10546,23/05/2019,Victuailles en stock,France,Lyon,35@Steeleye Stout@6.93396,30,18,8127,Economy and Industry,5
10546,23/05/2019,Victuailles en stock,France,Lyon,62@Tarte au sucre@18.991346,40,49.3,8031,Communications,21
10547,23/05/2019,Seven Seas Imports,UK,London,32@Mascarpone Fabioli@12.32704,24,32,5241,Energy,16
10547,23/05/2019,Seven Seas Imports,UK,London,36@Inlagd Sill@7.31918,60,19,7619,Communications,23
10548,26/05/2019,Toms Spezialit?ten,Israel,Tel Aviv,34@Sasquatch Ale@5.39308,10,14,7225,Energy,18
10548,26/05/2019,Toms Spezialit?ten,Israel,Tel Aviv,41@Jack's New England Clam Chowder@3.717373,14,9.65,8753,Communications,21
10549,27/05/2019,QUICK-Stop,Israel,Bat Yam,31@Gorgonzola Telino@4.81525,55,12.5,12301,Culture and Sports,17
10549,27/05/2019,QUICK-Stop,Israel,Bat Yam,45@Rogede sild@3.65959,100,9.5,10602,Economy and Industry,15
10549,27/05/2019,QUICK-Stop,Israel,Bat Yam,51@Manjimup Dried Apples@20.41666,48,53,8377,Culture and Sports,6
10550,28/05/2019,Godos Cocina T?pica,Spain,Sevilla,17@Alice Mutton@15.02358,8,39,8654,Communications,8
10550,28/05/2019,Godos Cocina T?pica,Spain,Sevilla,19@Teatime Chocolate Biscuits@3.544024,10,9.2,5385,Energy,18
10550,28/05/2019,Godos Cocina T?pica,Spain,Sevilla,21@Sir Rodney's Scones@3.8522,6,10,9950,Finance,9
10550,28/05/2019,Godos Cocina T?pica,Spain,Sevilla,61@Sirop d'?rable@10.97877,10,28.5,10063,Energy,13
10551,28/05/2019,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,16@Pavlova@6.722089,40,17.45,5947,Energy,24
10551,28/05/2019,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,35@Steeleye Stout@6.93396,20,18,11502,Economy and Industry,18
10551,28/05/2019,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,44@Gula Malacca@7.492529,40,19.45,9053,Energy,16
10552,29/05/2019,HILARION-Abastos,Venezuela,San Crist?bal,69@Gudbrandsdalsost@13.86792,18,36,10304,Defense,5
10552,29/05/2019,HILARION-Abastos,Venezuela,San Crist?bal,75@Rh?nbr?u Klosterbier@2.985455,30,7.75,11910,Communications,9
10553,30/05/2019,Wartian Herkku,Finland,Oulu,11@Queso Cabrales@8.08962,15,21,9410,Culture and Sports,11
10553,30/05/2019,Wartian Herkku,Finland,Oulu,16@Pavlova@6.722089,14,17.45,7407,Communications,7
10553,30/05/2019,Wartian Herkku,Finland,Oulu,22@Gustaf's Kn?ckebr?d@8.08962,24,21,5436,Communications,11
10553,30/05/2019,Wartian Herkku,Finland,Oulu,31@Gorgonzola Telino@4.81525,30,12.5,6666,Energy,5
10553,30/05/2019,Wartian Herkku,Finland,Oulu,35@Steeleye Stout@6.93396,6,18,11146,Agriculture and Rural Development,24
10554,30/05/2019,Ottilies K?seladen,Israel,Hadera,16@Pavlova@6.722089,30,17.45,10077,Defense,6
10554,30/05/2019,Ottilies K?seladen,Israel,Hadera,23@Tunnbr?d@3.46698,20,9,8389,Agriculture and Rural Development,12
10554,30/05/2019,Ottilies K?seladen,Israel,Hadera,62@Tarte au sucre@18.991346,20,49.3,8670,Energy,7
10554,30/05/2019,Ottilies K?seladen,Israel,Hadera,77@Original Frankfurter gr?ne So?e@5.00786,10,13,7570,Agriculture and Rural Development,24
10555,02/06/2019,Save-a-lot Markets,USA,Boise,14@Tofu@8.956365,30,23.25,9909,Energy,12
10555,02/06/2019,Save-a-lot Markets,USA,Boise,19@Teatime Chocolate Biscuits@3.544024,35,9.2,7785,Culture and Sports,9
10555,02/06/2019,Save-a-lot Markets,USA,Boise,24@Guaran? Fant?stica@1.73349,18,4.5,10583,Energy,14
10555,02/06/2019,Save-a-lot Markets,USA,Boise,51@Manjimup Dried Apples@20.41666,20,53,5747,Culture and Sports,9
10555,02/06/2019,Save-a-lot Markets,USA,Boise,56@Gnocchi di nonna Alice@14.63836,40,38,8940,Agriculture and Rural Development,5
10556,03/06/2019,Simons bistro,Denmark,Kobenhavn,72@Mozzarella di Giovanni@13.405656,24,34.8,7803,Agriculture and Rural Development,24
10557,03/06/2019,Lehmanns Marktstand,Israel,Beer Sheva,64@Wimmers gute Semmelkn?del@12.808565,30,33.25,6063,Agriculture and Rural Development,25
10557,03/06/2019,Lehmanns Marktstand,Israel,Beer Sheva,75@Rh?nbr?u Klosterbier@2.985455,20,7.75,8048,Finance,21
10558,04/06/2019,Around the Horn,UK,Colchester,47@Zaanse koeken@3.65959,25,9.5,12218,Culture and Sports,11
10558,04/06/2019,Around the Horn,UK,Colchester,51@Manjimup Dried Apples@20.41666,20,53,5942,Economy and Industry,13
10558,04/06/2019,Around the Horn,UK,Colchester,52@Filo Mix@2.69654,30,7,12364,Energy,20
10558,04/06/2019,Around the Horn,UK,Colchester,53@Perth Pasties@12.635216,18,32.8,12393,Culture and Sports,16
10558,04/06/2019,Around the Horn,UK,Colchester,73@R?d Kaviar@5.7783,3,15,7473,Finance,11
10559,05/06/2019,Blondesddsl p?re et fils,France,Strasbourg,41@Jack's New England Clam Chowder@3.717373,12,9.65,7830,Defense,16
